Treated1_PE,Treated2_PE,Treated3_PE,Treated4_PE,Untreated1_PE,Untreated2_PE,Untreated3_PE,Untreated4_PE
0,0,0,0,0,0,0,0
1,2,0,3,1,1,0,0
3.000003,4,0,8,0,4,3,3
49.00009,68.99995280076999,33.72797,75.20084000000001,53.000040000000006,79.20102000000001,71.6361093,82.99998
10.57457,17,12.8568,28.99997,26.921667,39.82606,39.52072,35
27.52236,26.129849999999998,15.258419,24.6348002,38.84387,49.00827,47.931515000000005,30.36741
2.20116,3.5575,8.965679999999999,6.9192800000000005,9.12877,20.41949,17.769669999999998,13.83237
13.946639999999999,3.1591630000000004,2.53135,19.63466,15.54159,17.0047683,8.496248000000001,11.78397
258.16667,583.4566400000001,360.5331,623.4658099999999,823.3212,1234.82242,1084.07572,1067.7629
189.215063112,264.17571999999996,230.85457100000002,309.4292469,377.79211,569.9068299999999,432.55673411800007,386.69252000000006
0,0,0,0,0,0,0,0
96.77250000000002,128.61781,96.40999033499999,146.12810000000002,276.12099051999996,399.1941,316.54229000000004,282.3387
66.37237999999999,88.65203539999999,45.6159300103725,79.730345,18.43328,45.21922,22.641123,13.747316
0,1,0,2.0000050000000003,0,0,0,0
201.44369,280.15759,244.43878,367.31478,212.6736,312.44304,211.69379,195.08938999999998
377.43212199999994,557.95172,410.00046899999995,652.7435070000001,448.26183020352795,641.0126877651952,535.2328514794999,452.51459037395495
605.162290732263,678.3800259999999,648.0921400000002,952.9557799999999,494.41057000000006,671.9550099999999,615.4436400000001,469.91362
0,3,0,0,0,0,0,0
31.178759999999997,21.85015,20.9434,44.323166400000005,17.96603,24.58006,22.481475,26.269106
33.0000755235,34.00005188802,29.000034624820003,51.999886000000004,8.999998,9.068577,20.0000199019,10.1412529
0,0,0,0,0,0,0,0
3.54816,5.26173,5.1566,0,3.98524,2.24407,3.951,7.08415
1,0,1,0,1,1,2.0000025,2
224.42792,145.46275,172.19131000000002,255.06678,155.33849001400569,165.60655930000001,153.51762,121.71868
7,9,3.0119100000000003,6.999999,1.830709,3,3,2.000001
51.41145,43.01495,46.517458999999995,89.71665999999999,68.12466,98.456610256053,62.5505,82.479
0,0,0,0,0,0,2,0
13.43385,9.116209999999999,13.463875,3.8503749999999997,0,0,1.58803,2.588034
0,0,0,0,0,0,0,0
436.0005,571.9999,444.9998,704.9996000000001,495.99969999999996,766.9997999999999,610,508.9997
126.755141,156.05045,125.04244,191.90547187029995,75.52580999999999,131.422045,101.5095,98.44781
36.999970000000005,48.99996,46.000079,65.99998000000001,56.9999800235393,64.96177586,60.999984013653496,24.061175400000003
10.499982000000001,12.54457714,17.000002,25.698924042991997,6.2735693556,11.000003499999998,2.927659,10.999993
16.75592856,18.95158,32.58969,22.67851497,16.359187000000002,22.99441761,31.514080000000003,32.70783
24.675115,15.636980000000001,13.08284,24.6789,4.626759,4.770156,4.875096,5.91067
500.10285517217096,594.873123361,503.2589397600001,778.0159000000001,555.9300833321139,932.9218099999999,658.1675390300001,673.1221671552
72.497946,103.59385,93.58147,138.02893999999998,80.38567,64.92465,87.41944000000001,75.25142
1.3876,12.60796,5.30065,8.25547,14.825099999999999,14.835749999999999,14.249759999999998,7.49002
129.0935,172.6319,162.7077,215.79500000000002,29.727269999999997,32.1239,32.21723,15.825700000000001
11.556881,62.000034189058,51.00001938208901,78.9155158,14.999998000000001,10.684878,14.000001000000001,11.999993427300002
167.99989309591604,178.73191,159.871369158,251.81194,215.99998,324.99991,236.22221,232.1502
0,0,0,0,0,0,0,0
424.4436756329,306.69335,253.99667007714928,637.2384699999999,161.53233,351.52326759999994,375.1925,245.050634
83.2774,64.2472,54.7951,95.435397642,89.43338,124.44550000000001,88.3736868,93.4850000133105
39.00221,47.47259,47.69378,74.68840010403,119.82728,166.9063622,158.52424699999997,139.17608
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1.19901,1,0,5.15996,5,4
1669.8645700000002,2045.6960900000001,1590.62159,2473.1407354871,2914.8186,4134.5844,3250.2599999999998,2998.271
293.75624999999997,279.51476144004,288.7291,434.5183,296.15549999999996,534.80869,465.46680000000003,447.2329
0,0,0,0,0,0,0,0
0,1,1,1,2,1,4,0
61.306520000000006,147.92779000000002,54.644655789999995,112.64331000000001,117.38806000000001,152.25378,128.245000675081,98.15182
1,0,0,3.000001032,0,0.302702,0,0
0,0,0,0,0,0,0,0
0,1,0,1,0,2.00419,1.00036,0
215.00002009389962,274.999868,199.89285399999997,335.80953,226.56806000000003,347.05424192144994,253.23523819999997,242.99893
144.000021837,197.78445014203498,169.70673,254.00000700000004,219.99992000000003,263.8221899999999,221.140687,180.92734600000003
192.4876,207.16700999999995,171.88139,261.542,196.67302420399997,275.217218,298.6489,205.3348
195.39046999999997,287.55771999999996,254.56900000000002,256.04446,188.95075999999997,288.41387699999996,272.525153,161.89851015845298
82.105109,94.88011999999999,53.23178,121.33578999999999,24.09618,54.472570000000005,73.32546,49.180710000000005
0,0,0,0,0,0,0,0
4.417032000000001,12.99995,4.809614,19.277879000000002,6,8.72324,5,4.999994
3,7.999997,9.617339000000001,10,8.16476,18.0422,7.000002,10.821223
3,0,5,0,1,0,1,4
144.34174301399997,14.898876580000001,170.31332999999998,235.96899,282.60396000000003,41.231474000000006,14.5485912360327,113.312588
148.7997,190.324,146.93535,301.0621,81.35390000000001,115.6617,86.6742,177.7404
152.56285,221.50727,177.06921100000002,315.70126000000005,151.05562,221.74732,189.152187,188.943104
62.531,64.4769,38.03562,99.2871,105.33890000000001,139.0226,124.5986,105.8677
0,1,0,0,0,0,0,0
0,1,0,0,0,1,0,0
0,1.334365,0,3,0,0,0,0
16.000007115704,22.054290765084996,15.058746999999997,39.523299232999996,11.054349,26.060416860000004,19.003898,17.1640899
65.006440547,87.000051,59.99993150436,102.99997869999999,129.30798356,255.21926000000002,215.09765,148.47678615709998
0,0,0,0,0,0,0,0
0.949045,1.9660410000000001,1.91017,4.2414439999999995,0.766223,1.88768,0,1.895965
13.000003999999999,17.256715299999996,14.799907000000001,26.411964,9.9999951,10.06747,5,9.999999999999998
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.999999,0,0,0,0,0,0
3.96369,9.23191,4.87064,16.9188,4.3294,8.41208,1.0048,8.18933
5.2529216694,14.501951,2.6507899999999998,9.1684,7.272409999999999,23.53003,16.66302,14.38837
67.14047010654,109.01897000000001,85.90347000000001,137.34096738638232,80.80765000000001,117.27659,86.44438,108.0274
1.610164,1.33907,0.328031,1.51022,0,0,0,0
124.00001,202,166.99998999999997,260.00021,37.99999318999999,65.99996,56.000060000000005,52.00007
0,0,0,0,0,0.851084,0,0.926762
0,0.345442,0,2,0,1.690885,0,3
0,0,0,0,0,0,0,0
52.02994,42.882450000000006,74.53543,108.96404000000001,52.179082349999995,72.45074,50.34067,54.51541
34.03409,45.00055,48.08711,70.8283,32.1966,73.62818,56.04089,63.224410000000006
16.6833,27.074703,15.817579143753997,35.4876936,36.62498,45.65193,34.554880000000004,27.081834380000004
861.2244000000001,1096.5267000000001,825.20760264337,1433.0924,875.0561,1290.7719,1110.6118900000001,919.663468966
87.23646000000001,145.96099,143.9481102782,191.19469999999998,184.85685289000003,253.77543999999997,221.32631999999995,246.35165999999998
4.92646,20.5078,23.4494,34.0855,24.817770000000003,41.9983,20.17625,12.7722
0,0,0,0,0,0,0,0
42.8343,69.69319999999999,43.402730182115,43.6528805,169.99997000000002,123.52375,82.277744,57.43965000000001
0,0,0,0,0,0,0,0
104.89126999999999,112.4727,91.1667,140.63566999999998,38.0484,56.082010000000004,43.91154,34.97027
3.81224,3.231109,7.667523,7.667008000000001,4.750481000000001,10.99999683,11.06224613763,2.5508759999999997
12.43368,5.6280600000000005,6.1950079879999995,23.572570000000002,9.184078999999999,17.633219999999998,28.972713,11.517211
10.3221,9.12599,9.225128,20.78801,9.286819999999999,7.68572,10.31931,8.70145
1,0,1,2,0,0,1,0
182.69189,263.72128,261.88776,372.00188000000003,461.5728,709.05921,522.15152,496.2688
0,0,0,0,0,0,0,0
0,0,1.98043e-4,0,0,0,0,0
6.63861,5.808254,2.3950613593899996,4.21898,0,1.8474,1.47744,0
56.91398,70.8282,46.71695,83.6002,66.23618,95.83967,84.10777999999999,75.02449
2.10041,1.6433618449999998,7,9,3.999997,0.148766,8,7
0,1,3,3,3.188017,0,0,0
83.10860000000002,118.5048262028,78.63609405653,139.68406,99.45499999999998,101.44314299999999,112.12604,89.08115999999998
27.130419,28.017360000000004,14.032563000000001,71.62798000000001,60.84539,50.087740000000004,64.90992,28.0352
57.91868868,72,73,62.424299999999995,51.549800590825996,71.016053328,68.5080000323072,65.00005
22.76354,13.373569,6.73424,27.4645,0,2,0,1
1,0,0,0,0,3,5.20059,3
573.72573,813.5027699999999,558.884958,819.05185,678.0103,907.1415399999998,752.99164,743.99371
202.0326207,228.77963999999997,194.79154999999997,332.46988,337.94997,553.5855799999999,347.36712,297.49701999999996
1,0,0,3.9999971349999996,2,6,8.000007336,4
0,0,0,0,0,0,0,0
221.96392914999998,296.00004020096304,247.56707,371.13848,469.83544010704003,643.19407,499.372624132342,501.569962
98.32048,119.00118,60.680065684,109.39349000000001,109.41325900000002,193.795892,117.56546,141.430659
0,0,0.44728,1.63152,1.32406,0.81576,3.44135,0.63152
0,0,1,0,0,0,0,0
0.999947,0,0,0,0,1.9999500000000001,1.999957,0
8.94542,26.21512,4.02977,13.63382,0.715576,14.727920000000001,0,0
4.85519,8.77768,3.91372,3.8944199999999998,20.456319999999998,36.2258,17.53747,22.355430000000002
134.88323016799998,191.29269999999997,100.1276770488,224.20753999999997,142.74904023319044,257.45018,165.953015,209.89841
324.573853,510.99796999999995,364.89224,615.1735000000001,387.34803,565.09176,517.69778,441.54847199999995
80.71648,166.97233999999997,92.41051,189.47181300000003,121.34459000000001,212.3673800116058,146.69535,117.67749726195999
577.44562,656.80823,518.775163,849.71896,578.60268452176,875.5968343000001,675.710909,554.2364
86.18912,102.000074203,92.59433000000001,144.0000042,97.87344999999999,117.07387136,104.63806500000001,82.00166243681
13.533430000000001,37.719269999999995,17.1418,50.75335,19.457789999999996,41.88436,15.368279999999999,34.39562511
9.041328,5.02513,2.01885,5.7565387557,8.901310198368,3.34381,0,3.99998
0,0,0,0,0,0,0,0
292.56019000000003,350.67578000000003,259.01671,425.26908000000003,262.7269,390.996,336.13052,275.9115
10.457,37.703829999999996,30.5732,34.94871,29.70683,18.42912,27.271279999999997,30.427229999999998
300.3116000104386,396.12964000000005,374.63268000000005,469.98548999999997,336.67866000000004,499.6888302,462.9022,365.456447483
0,16.57589,16.0957,5.03612,2.4492,0,35.73216,12.47647
0,0,0,0,0,1,1,0
39.819441000000005,41.15011,22.7871,46.35907,12.595880000000001,52.0905,35.158757,27.014492783
4.000002,4.0000003098459995,3.5000020000000003,8,3,2.5,2.96562,3
28.665680000000002,38.9712,40.5903,62.593819999999994,30.27856,69.26352,51.300760000000004,42.80187
16.5144,28.3177,22.1451,27.0002,6.53262,7.26752,5.17681,8.01868
53.253113,56.01507999999999,40.31761,83.71786999999998,63.6110836,79.88945,74.003864256289,64.86507
10.308957,22.77411,19.59227,28.20734961,25.65318,38.53098,37.25067,23.86965
1,0,1,1,1,0,1,1.999998
0,0,1.00904,2.56636,0,5.999999,3,0
4.000984,7,3.999999,8.01672,8,17.00001,10.010076999999999,9.009450000000001
98.35148000000002,134.58716,108.19542000000001,182.76318,3.7640797999999998,16.3593187,15.800532,9.227093
18.27218,9.1885260752806,42.00001,11.0283002963,26.052049999999998,6.231626,12.925041,39.000049
28.000009999999996,37.91986,31.5688744991,31.471880000000002,54.49006,85.96042,63.94702,68.49323
27.06716,32.898903999999995,22.015415,35.42902,52.961450000000006,40.624072999999996,51.742703,30.47707608
0,0.874909,0,0,0,1.78917,3.97525,0
13.9194,14,10,17.00002,20.101329999999997,22.682583,17.927595411779997,13.4574
1.56671,2.95134,2.1152480000000002,3.2262950000000004,2.864014,1.80625,0,0
0,0,0,0.583623,0,0,0,0
0,0,1,0,0,0,0,0
5.6428899999999995,12.881996269999998,8.75253,13.31129,14,6.893624,4.101475,5.949282
198.99995,214.00009,190.00005,294.360222,137.9147,214.000074652,142.75100344357,131.00002
2,0,1.78243,1.33489,1,1.00303,0,1
23.579189200000002,40.966941000000006,26.489407000000003,41.89416,12.312597,10.762699000000001,8.424679999999999,14.392100000000001
1,2.674519,0.213376,1.55627,1.6177899999999998,3.89515,6.589498999999999,3.9828507999999996
3.9204,1.95635,0,0.910533,3.21384,2.91235,1,0.890498
15.509979999999999,21.041491999999998,15.770813999999998,17.13501,9.53069,26.67093,6.63207,4.605499999999999
4.32648618595,5.134410000000001,0,4.20908293,4.045523,5.202657,3.079008,3.0638966
20.999969999999998,40.00002,11.266839999999998,38.251850000000005,41.00002,50.99992,27.21602,40.99997
1,1,0.5573,2.9982699999999998,0,1,0,0
58.52,70.1644,59.9086,91.8915,41.8672,49.0901,41.5615,34.33
1,0,0,1,4,2,1,0
0,0,0,0,0,0,0,0
3.9191800000000003,7.406965,9.600978,8.888,12.93072,20.68644,19.1334,12.197154
4.92751,3.74364,4.43446,12.7951,3.89634,4.310600000000001,1.10925,4.58935
0,0,0,1,0,0,0,0
17.8454,41.230399999999996,14.7062,44.741,14.7905,14.2178,16.953,17.1013
6,3,2.005359,7,6.0153099999999995,10,8.15382,5.2764370000000005
17.680960550369,15.2363500224686,42.06782,37.05985,29.37212,71.90123,62.742439999999995,6.28939
0,0,0,0,0,0,0,0
1,0,3,4,3.9262915,5.5311699999999995,10,4.166863
1,1,1,0,0,0,0,0
183.85115,250.64806000000004,138.12920000000003,265.3042699999999,220.23029999999997,340.2831,293.4422900429992,251.5476
55.918929999999996,86.40756,69.08528,96.82719999999999,4.2273249999999996,5.055289999999999,1.89956,7.2432099999999995
119.93601000000001,173.61361,142.88621999999998,229.00051000000002,7.999995999999999,10.02788,15,13.41265
15.055971000000001,16.5607737,8.095658,23.694000000000003,17.3002,38.82526,23.41087,20.542199999999998
1,1,4.0000100000000005,4.0000045,0,5,1,0
30.577838,38.745639999999995,45.40008,54.012319999999995,31.032656,54.58525100000001,44.810028,41.71611899999999
0,0,1.05381,0,0,1.02705,0,0
0,0,0,0,0,0,0,0
6,4.21518,3.04578,4,1.21518,6,4,2
169.96941,202.56542999999996,141.92055,259.93161,117.74327000000001,141.54926999999998,114.32297,112.617721
0,0,0,0,0,0,0,0
2.7459100000000003,2.82484,11.555332,4.36477,2.81906,8.02511,4.538966,4.87105
2.634049,1.0424120000000001,5,3.83916,71.20588000000001,168.82541,58.6256,95.97480999999999
0,0,0,0,0,0,0,0.81102
0,0,0,0,0,0,0,0
7.670380000000001,15.89496,30.61294,47.869150000000005,37.30034,71.63737,52.807900000000004,39.14788
34.99997792,40.0000266515985,8.37871238,10.637025216400001,36.000037851,34.1419948,16.518630756,30.000002496
1,1,1,5,1,1,0,1
0,0,0,0,0,0,0,0
19.36882,35.1315,16.13156,34.31286,3.87141,19.02658,22.131549999999997,7.92732
7.0711920477,9.08088714216,5.7753777487,25.27218347009,7.0344119335999995,11.90104,21.98613340883,11.1223705846
0,0,1,0,0,0,0,0
0,0,1,0,0,0,1,1
0,0,0,0,0,0,0,0
13.73991,11.652840000000001,16,12.447084,2.7990589999999997,6.699183073,2.9612262496,7.999509
51.96592,116.00000000000001,73.90593,124.4179,77.99998999999998,98.04386600000001,108.99996999999999,94.00000000000001
32.9661,54.96974,37.24512,40.391312791489995,68.98534,93.3204,71.37613999999999,71.00725
5.7569,2.154341,0.375234,8.240629,6.57128,8.917159,6.294881,18.462124
329.883560952163,365.6093500433022,318.2662071,469.44895001224467,155.3717857907,156.265257,130.60090399999999,147.11407000000003
3.6999254708071,3.383291,6.3049599999999995,3.89285,4.41374,9.89407,0.149829,2.840610132019
52.989666073,31.882080890000005,49.7860600985214,122.12765,54.57263,96.9999800269447,19.07713,30.876385000000003
2.25669,0.121413,0.445103,1.91108,0.982689,2.58309,1.846,1.3454
14.12802,3.83701,6.93031,11.7325,6.22501,7.5768629999999995,3.87997,10.77192
34.000029999999995,26.000013,20.000030000000002,34.90604999999999,13.999997999999998,22.00004,15,10.884742
13,1.49972,0.299871,2,0,5.850976,0,0.299871
11.4421,14.0679,16.5572,19.2087,26.7525,14.1692,18.5939,17.9476
0,0,1,0,0,0,0,1
0.607594,0.5,0.7293316999999999,0,0,0,0,0
8,10,11,15.2737,3,1,4,1.24295
0,0,0,0,0,0,0,0
27.955610695815,30.654899999999998,28.659,40.03603,31.001220304728,60.6399587288,84.82606000000001,52.7749
70.00369,84.0157,46.9328550188,81.28785,64.37331,60.96716000000001,54.007009165,55.866313
502.262,646.665,424.991,770.218,605.285,1052.13,690.231,604.262
0,0,0,0,0,0,0,0
200.1517,231.6259,153.9546,247.825,59.7722,83.1008,66.25739999999999,52.8172
0,1,0,0,0,0,2.047,0.209746
110.082,151.484,102.908,141.47662,141.01,195.87188,179.7807,144.10732000000002
162.35332,219.01844,153.87601,291.77976699999994,196.05378000000002,299.61352,216.55221,208.86767427
19.44190442558,11.332049999999999,16.36787,25.432679999999998,23.67176,13.989189,25.608380000000004,25.39187
13.3121,18.9751,21.9771,32.0261,21.3049,28.7307,25.0447,31.0243
58.720080208263,73.90651140428,57.86318,82.9768,55.117183645400004,66.03414000000001,42.297576318448,39.458009999999994
150.69951,136.41216000000003,147.15532000000002,226.17508,264.68444,491.38879,354.82862,248.77357
14.041825000000001,15.04937,22.164230647,31.293176999999996,44.97678,61.308409999999995,33.22342,43.783210000000004
6.00263,9.62048,5.53571,10.19602,13.93576,13.531130000000001,11.92277,11.06669
0,0,0,0,0,0,0,0
188.3335008134,238.5647907414,208.60143000000002,302.3797959,214.54324733690999,336.8044599006,295.4069564,251.82583763000002
0,2,1.90142,0,1.00000023,0,0,0
0,0,0,0,0,0,0,0
14.7721,5.488085824,8.48267,29.593000000000004,23.237099999999998,33.8201,39.1125,35.3386
104.0000102962,172.99996,125.00002500000001,228.00004400000003,167.000024,261.99967000000004,224.00017,170.00003400000003
4.85251,10.4477,6.89651,16.4852,1.08108,10.68454,15.4985,3.10845
43.1176563307,46.668930062981204,39.7312,23.31129,45.1806,28.42675,30.542105967700003,32.044500453350004
0,1,0,0,0,0,0,0
24.01247,4.730657000000001,10.642107,17.57007,8.272089999999999,21.238901000000002,42.26802,16.73224
0,3.000005,1,4,2,3.0000020000000003,0.635004,1
0,0,0,0,0,0,0,0
57.81945,68.02312597,62.127720000000004,63.27511200000001,107.87451,141.35854999999998,105.11297,109.68712000000001
42.00004,46.00002,34,64.99992,40.000029999999995,48,27.99994,32.00007
172.69233,227.87465,164.95365958999997,256.783708,250.22158899999997,311.81358003290734,272.98304,224.96958652116
109.97549999999998,116.65773999999999,119.28855999999999,185.41719,448.0378,660.8296,504.60907,498.2123
15.228904,17.8655,10.44153,22.47702,26.48243,46.075489999999995,33.249615,41.260510000000004
46.3989,61.1827,36.486,49.52821,51.5169,58.9452,64.38449,46.1979
3.6767599,5.91619,3.29592,13.0535,9.790408000000001,4.36513,9.788960000000001,8.36207
8.132166,7.349117,4.93455,6.132166000000001,4.680540000000001,8.9152,4.5660810000000005,10.59611
201.96760000000003,286.93146,220.68447,381.59398,270.86516,368.22255999999993,344.71694999999994,309.0871
38.00004,48.99998,38.99995,63.000020000000006,59.999990000000004,68.99999,63.00001,48
35.596779999999995,58.881699999999995,41.526650000000004,78.0111,76.8852,87.0243,74.5085,67.8692
4.3992225199999995,8.72437,10.61749,11.474450000000001,15.58609,5.40691,8.72437,6.4429
0,0,0,0,0,0,0,0
13.8877,30.729660000000003,29.868252,19.10360113,15.18534,18.03837,8.382290324901001,17.181710000000002
16.114151,21.68613,13.810561,26.602349999999998,23.100810000000003,25.15846,28.760980000000004,33.242590200504
9.55228,28.787399999999998,30.49161,26.456464,15.82666,67.677574,50.78251,26.28084
9.77818,5.91206,11.67445,20.34959,10.51155,21.02196,12.514330000000001,16.01504
26.571690000000004,14.11628,43.17828,69.44375000000001,28.3407,64.80018,69.09775957,54.452510000000004
1.91263,2.37782,10.28306,4.9463,2.94651,6.95913,15.00096,10.727820000000001
4.66966,0,3.59808,3.66966,0.91191,0,5.568636,0
20.0178,29.1176,12.5105,19.8655,0,0,0,0
43.29738,77.79955,40.438396,122.23443,83.44609,129.85448,99.97049999999999,108.44305999999999
12.999976,10.86495,0,11.552040000000002,11.45181,7.86937,9.90629,8.592602
7.001329999999999,9.055725800000001,3.1332440000000004,8.67808,2.71386,4.913449999999999,3.01652,3.047428
11.114447,14.59614,8.291450000000001,18.80514,3.564229,20.9912734,11.4595,8.852972399999999
47.0541,65.9006,32.7968,88.6704,31.0113,36.4492,35.4198,19.7991
36.95163,56.8628,31.60461,54.36652,33.49366,38.17149,60.3716,49.88375211903999
0,0,0,0,0,0,0,1
4,0,1,1,15.00004,15.00002,19,12
5.5119299999999996,6.02693,9.83686,9.515949,0,23.987195999999997,3.56293,9.88134
56.06164,78.34834000000001,52.27451000000001,94.02109,79.5505,119.29311,101.17776,106.09372
0,0,0,0,0,0,0,0
9.59213,20.32949,16.55834,38.63217,22.30067,80.16546,23.894759999999998,14.78856
0,0,0,0,0,0,0,0
0,1.5995,0,1.27383,4.62859,2.72622,1.40141,2.39385
1.15988,1.16338,3.46871,1.16977,0,3.49049,2.31399,1.16487
12.02036,10.50491,15.964149,18.21192,21.08794,29.77009,12.657900000000001,24.96571
6.50873,10.09352,5.75436,11,1.16463,11.110980000000001,6.55489,4.16463
5.333533,40.73412417459,28.411238170999997,2,36.649602163999994,39.00001,30.726144605000002,31.624346629
137,170.00009999999997,135,227.00004,113.98924977995429,165.999913,133,110.99995
8.064698,15.872630000000001,6.8726199999999995,19.4856,4.44116,23.87263,22.00003,7.75293
37.6977,37.02178,39.232240000000004,42.1849,36.9774,38.1195,44.09464,29.07343
8.999994,0.482107,6.968996000000001,5.906585,13.60428,4.98814,11.638660000000002,2.60493
17.679232,36.39046,33.484361500000006,44.087906,10.3661755,17.644714,21.194203,8.779772999999999
67.57632,81.16811066542499,69.481036115,107.46736049500001,273.26244900000006,325.13682028,342.41421,245.52407
431.00006,547.0000399999999,393.00059,597.0000499999999,0,1,1,1
0,0,0,0,0,0,0,0
88.00007,83.48309,65.79509,63.77277430049,93.888579000000007,67.608835,113.00006000000002,67.72252999999999
10.04351,25.35679,0.457573,24.4667,10.1201,1.4656,1.51244,5.30923
89.99996999999999,150.23449600000004,90.20197200000001,164.44382059999995,163.46549,205.33632687730002,149.17188,140.381416
0,0,0,0,0,0,0,0
118.74358000000002,149.04410000000001,123.48630999999999,262.67877000000004,134.55239999999998,181.58361,235.31306,13.9333107487
191.57539,163.0694,174.6321,114.18988999999999,81.97123048799999,315.452,280.03574000000003,278.2975
5.78718188077,8.534200150847,12.501600176745999,10.41892,3.91806468106,8.74616,48.44291,9.605034
1.0000000311376,1,2.3383979999999998,3,1,0.952463,0,0.117864
3.12649,0.138622,1.56931,3.39852e-5,0,2.85644,0,0
0,0,0,0,0,0,0,0
0,0,0,3.40824,1.49858,1.36795,2.4404924788,2.8089
0,2.985172,0,5.0000100000000005,1,1,3.4821400000000002,0.766895
0,0,1,0,0,0,0,1
36.310520000000004,61.66966000000001,23.192753,60.355689999999996,26.7555686,35.51106,25.657436,17.61653
10,14,7,14.99999,2,4.09542,5.371195800000001,3.522325
42.34652,51.23384,40.972460757017004,60.1713,40.560860000000005,47.921749999999996,34.169560000000004,25.301579999999998
0,1,0,1,0,1,2,2
21.695439999999998,22.00377,10.098289999999999,18.06902,15.020436,22.563299999999998,25.353119999999997,8.54505
0,0,12.4401,18.0796,0,24.0151,18.9846,0
47.12071,105,43.98736,68.93692,13.9957650469166,44.00001700000001,27,22
2.40218,5.79246,7.16049,4.76782,4.73092,11.42656,7.19916,10.63434
2.0613379,1,2,3,8.15025,4,4,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4.999997,5.999999,8.000009,9.000003999999999,4,6,1,3.000004
31.99997,33.15597,31.000040000000002,50.31035,24.139488999999998,25.172939999999997,32.076406999999996,23.3599508
0,9,2.9999969999999996,3,1,1,0,2
76.18348,83.50525999999999,65.63434000000001,99.02074999999999,108.30613120244999,197.43106999999998,162.48870000000002,133.54760000000002
56.19776,57.29643999999999,34.654286,86.627533,29.000034,15.90556,8.3947660885,20.292180000000002
897.0219999999999,1194.665,801.4067,1377.7259999999999,1467.475,2285.745,1774.6440000000002,1452.386
39.011101000000004,59.956811,34.13403924,70.999961,35.99995,50.045248380165006,34.9998895,27.999624999999998
0,0,0,0,0,0,0,0
89.91650262061,113.95211673565659,108.4494903951,218.70654999999996,18.06355,2.47413e-6,8.393233311300001,14
2,0,0,0,0,1,0,0
19.62468,38.953720000000004,41.56085931623,48.397149999999996,40.50628999999999,74.46803,57.83897,54.7666
9.383329999999999,11.3833,13,16.00004,14.69167,18.383319999999998,11.4583,12.69164
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
3.53745,4.61234,4.53745,6.599559,12,11,12.34756,10.68724
82.77153,174.99450000000002,107.67287999999999,145.0256,71.6645,111.82863,111.21205,0.567798
31.99996,28,34.000011,44.000023,18.99997,32.999953,30.99997,23.999964000000002
11.999991999999999,12.97717,10.304437,23.00001,11.999998000000001,22.21195,29.000046,10.414560000000002
47.597085,54.90460551790001,50.336392,62.612675,29.369361,69.654416659,44.805853,33.9747
69.78190000000001,169.39209999999997,129.74848,165.13657,118.06049999999999,174.92680000000001,63.907820022576104,107.20107
0,0,0,1,0,0,0,0
60.779,73.7976,57.6084,74.9065,13.8542,19.5118,14.9123,8.45125
8.742215189,4.88885,38.7421,72.018982,27.334184999999998,1.14581,19.253980000000002,21.37107
1.999986,0,0,1,0,0,0,0
0,1,2,4,0,2.000004,1,0
45.41632,58.18751,46.317620000000005,46.29535,39.41771,81.66272,67.9003,45.19538
0,0,0,0,0,0,0,0
106.753,150.766,121.601,194.957,99.7959,132.173,132.569,116.961
16.7091,28.3243,18.4747,40.1447,22.2607,33.3019,27.011,25.3845
36.16328000000001,42.427716999999994,19.94263407805,39.249803,15.740486000000002,13.0099542221549,19.275506,34.1992986
0,0,0,0,0,0,0,0
108.1034,110.0866,79.7313,135.5734,121.2713,167.772,129.4588,142.036
0,1,0,0,0,2,1,1
26.976779999999998,43.48286,62.185,48.4969,8.590301,20.536552999999998,8.311350000000001,5.26021746
57.381859999999996,67.8403401,54.772912,101.31837,88.207989,124.97252,120.9332300186333,90.083248
239.9996423,362.25202999999993,238.0005202,409.9999686,288.9030281,408.62575599999997,321.9997021,280.00029
3.05509,3.3393200000000003,7.977,17.37228,1.55078,11.540319999999998,0.166032,3.3244
0,0,0,0.5,0,0,0,0
57.423210000000005,72.196,53.3879,73.9721,46.17879,67.5642,71.74057,60.45847
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
44.000015,43.7888712,63.999995,29.250627200000004,109.81303804332201,158.37270859,107.186259,57.8834483
2.41687,2.36769,7.59485,13.0609,5.43236,2.0609,8.98127,0
42.60001,59.511469999999996,31.215730284194002,67.12159,109.999971,146.58370000000002,139.89192,97.28079
135.40143,167.8972,149.3309,234.1344,143.962,217.14863000000003,176.79736000000003,120.55930000000001
63.50016000000001,108.98044000000002,76.95863711106,95.02137,89.350396,121.52896134,129.73847,90.37128000000001
372.9881,484.9729,393.3983,591.83,176.40677000000002,223.01848999999999,220.91549999999998,192.34819
16.9791,22.00003,17.17839,15.453846,13,22,26.000010000000003,6.93729
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
14.6335,13.17828,8.08372,11.767406999999999,1.969731,7.0000029999999995,5.9885,2
